ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_quality,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_price_ref,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expense_ratio_annual,net_decay_annual,asof_date,product_class,primary_edge_annual,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,schema_v,edge_sign_convention,bucket,execution_eligible
SMCX,SMCI,False,,letf_long,1.99295,ok,-0.081488,,-0.081488,False,10.619999885559082,1.614776,1.259148,0.810244,0.0132,1.1765282222222222,2026-09-15,letf,1.1765282222222222,0.3012041284865317,0.4574245799350733,0.604266106990673,0.7442891618746872,1.0473446323260327,0.70209,0.5570579999999999,,,2,short_favorable_positive,bucket_1,True
ORCX,ORCL,False,,letf_long,1.998296,ok,-0.02082,150000.0,-0.02082,False,19.440000534057617,1.134182,0.438442,0.567575,0.0131,0.4173328333333333,2026-09-15,letf,0.4173328333333333,0.2573836917603097,0.3164061384398319,0.36349913980463844,0.41260437968050573,0.49909436941088786,0.373951,0.06449100000000002,,,2,short_favorable_positive,bucket_1,True
IONX,IONQ,False,,letf_long,1.992845,ok,-0.135168,30000.0,-0.135168,False,20.040000915527344,1.833421,1.106598,0.920002,0.0138,0.9695526666666666,2026-09-15,letf,0.9695526666666666,0.6247276079797847,0.7024536297663628,0.7597414032039196,0.8195037319041488,0.9004178087436548,0.890458,0.21614,,,2,short_favorable_positive,bucket_1,True
HIMZ,HIMS,False,,letf_long,1.999106,ok,-0.138333,85000.0,-0.138333,False,24.68000030517578,1.721363,1.070823,0.861066,0.0133,0.9305687083333334,2026-09-15,letf,0.9305687083333334,-0.3706158568300041,0.35137649153198247,0.7153069781717564,1.14051217028106,1.3457957889112862,0.793305,0.27751800000000004,,,2,short_favorable_positive,bucket_1,True
IRE,IREN,False,,letf_long,1.994692,ok,-0.144143,500000.0,-0.144143,False,9.720000267028809,2.130856,1.516172,1.061576,0.0135,1.370027013888889,2026-09-15,letf,1.370027013888889,0.8455953093437806,0.9493364798465265,1.0422191115199362,1.1300256217484526,1.3103996189142793,1.170877,0.34529500000000013,,,2,short_favorable_positive,bucket_1,True
AVGX,AVGO,False,,letf_long,1.997251,ok,-0.0191,350000.0,-0.0191,False,35.43000030517578,0.890845,0.37406,0.44579,0.0131,0.3546947222222222,2026-09-15,letf,0.3546947222222222,0.15674341662620728,0.19565274226288396,0.22664277419059997,0.2613741433397205,0.3198369132977186,0.250501,0.12355900000000003,,,2,short_favorable_positive,bucket_1,True
RKLX,RKLB,False,,letf_long,1.997568,ok,-0.063708,35000.0,-0.063708,False,14.630000114440918,1.783664,1.006867,0.892918,0.0163,0.9422741666666666,2026-09-15,letf,0.9422741666666666,0.6499104324017168,0.7297263223118582,0.7763938456681182,0.830352522552972,0.9340351856505164,0.8502,0.156667,,,2,short_favorable_positive,bucket_1,True
RGTX,RGTI,False,,letf_long,1.987623,ok,-0.160556,55000.0,-0.160556,False,8.90999984741211,2.010135,1.419714,1.006548,0.0156,1.2569280555555555,2026-09-15,letf,1.2569280555555555,0.701957017312738,0.8137292422846594,0.8927913486578025,0.9646262552186722,1.0868914840053348,1.049117,0.37059699999999984,,,2,short_favorable_positive,bucket_1,True
SOFX,SOFI,False,,letf_long,1.999163,ok,-0.053875,50000.0,-0.053875,False,8.3100004196167,1.110928,0.559125,0.555697,0.0133,0.504501736111111,2026-09-15,letf,0.504501736111111,0.24047386905604817,0.28299856228995757,0.3180772806731821,0.3540884891718038,0.40118131048315037,0.361278,0.197847,,,2,short_favorable_positive,bucket_1,True
NVOX,NVO,False,,letf_long,2.006713,ok,-0.011444,25000.0,-0.011444,False,12.050000190734863,0.844362,0.421098,0.420769,0.0131,0.40949505555555554,2026-09-15,letf,0.40949505555555554,0.11460689172958535,0.17437479302883024,0.21479067334548657,0.2583544313522168,0.326004734654457,0.231799,0.18929899999999997,,,2,short_favorable_positive,bucket_1,True
LLYX,LLY,False,,letf_long,1.994532,ok,0.023034,75000.0,0.023034,False,23.81999969482422,0.684526,0.275379,0.344415,0.0149,0.2987329166666666,2026-09-15,letf,0.2987329166666666,0.13379587436365442,0.1688819298260795,0.19580680659837993,0.22302677589059272,0.2592709362968397,0.171934,0.10344499999999998,,,2,short_favorable_positive,bucket_1,True
SOUX,SOUN,False,,letf_long,1.99976,ok,-0.179396,15000.0,-0.179396,False,8.920000076293945,1.408154,0.907918,0.704161,0.0132,0.7260303888888889,2026-09-15,letf,0.7260303888888889,0.23657754659416597,0.31335669802509236,0.3777312156498974,0.42979591704239645,0.5467664127801227,0.548455,0.359463,,,2,short_favorable_positive,bucket_1,True
QPUX,IONQ,False,,letf_long,1.957942,ok,-0.238258,100000.0,-0.238258,False,11.65999984741211,1.863969,1.196771,0.920002,0.0129,0.9552038611111111,2026-09-15,letf,0.9552038611111111,-0.5431704899796651,0.1150410804247286,0.5980789378513144,1.100351707338852,1.7611868559203492,0.84459,0.3521810000000001,,,2,short_favorable_positive,bucket_1,True
HOOX,HOOD,False,,letf_long,1.992526,ok,-0.079824,1.0,-0.079824,False,35.72760009765625,1.417102,0.675293,0.711209,0.0132,0.5943603333333334,2026-09-15,letf,0.5943603333333334,0.32087907445906233,0.386499503701512,0.4328989827934431,0.4837916809066734,0.564186362707915,0.552666,0.12262700000000004,,,2,short_favorable_positive,bucket_1,True
RIOX,RIOT,False,,letf_long,1.996488,ok,-0.165906,7000.0,-0.165906,False,23.0,1.751168,1.073028,0.877124,0.0095,0.9048177500000001,2026-09-15,letf,0.9048177500000001,0.46488072955630544,0.5614568125615916,0.6269855874887487,0.6837064347217428,0.7768768344574853,0.814259,0.25876900000000014,,,2,short_favorable_positive,bucket_1,True
QSU,QS,False,,letf_long,2.006307,ok,-0.275841,50000.0,-0.275841,False,4.840000152587891,1.499166,0.98023,0.747227,,0.7005578750000001,2026-09-15,letf,0.7005578750000001,0.12323127281575061,0.2610338324939462,0.3544334034188034,0.44875877208637666,0.5708306390087611,0.603491,0.37673900000000005,,,2,short_favorable_positive,bucket_1,True
OSCX,OSCR,False,,letf_long,1.998761,ok,-0.139904,7000.0,-0.139904,False,38.57929992675781,1.330104,0.757554,0.665464,0.0132,0.6157068888888888,2026-09-15,letf,0.6157068888888888,0.2085246450257602,0.30401639291360244,0.3773444761784534,0.45195847597818206,0.554932231244635,0.494771,0.26278299999999993,,,2,short_favorable_positive,bucket_1,True
ANEL,ANET,False,,letf_long,2.000617,ok,-0.088994,150000.0,-0.088994,False,24.889999389648438,1.053766,0.448214,0.526721,0.0145,0.3579839722222222,2026-09-15,letf,0.3579839722222222,0.12005358264158285,0.19724085032132188,0.24461230929358063,0.2925212720580028,0.3552622515963318,0.331816,0.116398,,,2,short_favorable_positive,bucket_1,True
VSTL,VST,False,,letf_long,1.999027,ok,0.015142,,0.015142,False,21.149999618530273,0.96094,0.414346,0.480704,0.013,0.42969830555555555,2026-09-15,letf,0.42969830555555555,0.21521228774002135,0.26090454953306924,0.2942241390477227,0.3281106310177703,0.38179051835870376,0.283301,0.13104499999999997,,,2,short_favorable_positive,bucket_1,True
AVXX,AVAV,False,,letf_long,1.999353,ok,-0.054967,75000.0,-0.054967,False,26.225400924682617,1.530692,0.841722,0.765594,0.0131,0.7859915694444444,2026-09-15,letf,0.7859915694444444,0.4012033414110098,0.514109184375766,0.6022038502169194,0.6947018655048042,0.8205073160415122,0.63824,0.20348199999999994,,,2,short_favorable_positive,bucket_1,True
PLU,PL,False,,letf_long,2.003191,ok,-0.079022,10000.0,-0.079022,False,4.490099906921387,1.749136,1.136083,0.873175,0.0142,1.0559634722222222,2026-09-15,letf,1.0559634722222222,0.31455977762016224,0.5395737209608705,0.7088549057693344,0.8705944922653462,1.1876555769482513,0.820014,0.31606899999999993,,,2,short_favorable_positive,bucket_1,True
ADBU,ADBE,False,,letf_long,2.00047,ok,-0.030524,10000.0,-0.030524,False,24.63680076599121,0.959002,0.324689,0.405466,,0.2937410555555556,2026-09-15,letf,0.2937410555555556,0.04418622861173777,0.12695104030735563,0.19256521674724814,0.24804534462202488,0.3289715978825547,0.204137,0.12055199999999999,,,2,short_favorable_positive,bucket_1,True
PYPU,PYPL,False,,letf_long,1.994419,ok,-0.008213,7000.0,-0.008213,False,32.290000915527344,0.843099,0.284248,0.389025,,0.27592093055555555,2026-09-15,letf,0.27592093055555555,0.020196004798378502,0.10993064783423415,0.17543077952804875,0.24591128472966192,0.33807562352205545,0.189455,0.09479299999999999,,,2,short_favorable_positive,bucket_1,True
TXNU,TXN,False,,letf_long,1.99518,ok,-0.302569,6000.0,-0.302569,False,39.28419876098633,0.897877,0.338934,0.450023,,0.032162652777777856,2026-09-15,letf,0.032162652777777856,-0.14914010923952828,-0.027286971101816306,0.050799421178518295,0.12573443109547447,0.2357063417821584,0.240468,0.09846600000000003,,,2,short_favorable_positive,bucket_1,True
UNHU,UNH,False,,letf_long,1.989298,ok,-0.151698,15000.0,-0.151698,False,44.38050079345703,0.546951,0.184481,0.275425,,0.030676083333333354,2026-09-15,letf,0.030676083333333354,-0.21587928253164987,-0.12338850707700197,-0.06704664371424979,-0.006653279466697283,0.07483248303356428,0.113822,0.070659,,,2,short_favorable_positive,bucket_1,True
AAOX,AAOI,False,,letf_long,1.997991,ok,-0.0821,75000.0,-0.0821,False,8.640000343322754,2.733714,2.175504,1.368231,0.0149,2.0922637222222225,2026-09-15,letf,2.0922637222222225,1.4499112623344188,1.6677376420205396,1.832268376821522,1.991067072949376,2.1995073492837833,1.920839,0.25466500000000014,,,2,short_favorable_positive,bucket_1,True
IBX,IBM,False,,letf_long,2.008303,ok,0.017101,150000.0,0.017101,False,19.790000915527344,0.964225,0.357127,0.480119,0.013,0.3744655138888889,2026-09-15,letf,0.3744655138888889,-0.03659124103990615,0.10073168739329222,0.27656243207127357,0.4387209661316781,0.7886931622532511,0.286322,0.07080499999999995,,,2,short_favorable_positive,bucket_1,True
AXTX,AXTI,False,,letf_long,2.002578,ok,-0.058657,1100000.0,-0.058657,False,5.059999942779541,3.101791,2.730056,1.559188,0.0149,2.670584319444444,2026-09-15,letf,2.670584319444444,1.6930563808691064,1.9641041544071696,2.1827224873658047,2.3954011720518475,2.7171946583589444,2.495078,0.2349779999999999,,,2,short_favorable_positive,bucket_1,True
CPNX,CPNG,False,,letf_long,1.99295,ok,-0.227022,30000.0,-0.227022,False,10.812199592590332,0.960084,0.410604,0.48174,0.0149,0.1804289166666667,2026-09-15,letf,0.1804289166666667,-0.3196372048265868,-0.09507120266779813,0.04894870956527898,0.19532501406631272,0.4111328664233533,0.283846,0.12675800000000004,,,2,short_favorable_positive,bucket_1,True
MPWX,MPWR,False,,letf_long,2.000632,ok,-0.041047,25000.0,-0.041047,False,10.65429973602295,1.237118,0.517227,0.618364,0.0149,0.47560990277777776,2026-09-15,letf,0.47560990277777776,0.07765372591688481,0.2779807686100441,0.3929028475970705,0.5277507964861673,0.67755901492922,0.437262,0.07996500000000001,,,2,short_favorable_positive,bucket_1,True
STXX,STX,False,,letf_long,2.00642,ok,0.028618,50000.0,0.028618,False,32.849998474121094,1.564992,0.66369,0.779301,0.0149,0.6927054722222222,2026-09-15,letf,0.6927054722222222,0.4415290079406791,0.5860303919657374,0.6819520753574911,0.7864734250644803,0.9229425715819131,0.667925,-0.004234999999999989,,,2,short_favorable_positive,bucket_1,True
STXL,STX,False,,letf_long,2.006359,ok,-0.011047,45000.0,-0.011047,False,25.829999923706055,1.560336,0.812143,0.779301,0.0131,0.8009425694444444,2026-09-15,letf,0.8009425694444444,0.3193595802403499,0.5107787162228704,0.6400446793057685,0.7520348723869416,0.9611662553651391,0.666067,0.14607599999999998,,,2,short_favorable_positive,bucket_1,True
AMA,AMAT,False,,letf_long,2.002414,ok,-0.16355,100000.0,-0.16355,False,17.42169952392578,1.493221,0.74365,0.74571,0.0131,0.5778284722222222,2026-09-15,letf,0.5778284722222222,0.24834586531734784,0.3579446755154764,0.43283370744852967,0.5345401757834125,0.6585733330442758,0.610894,0.13275599999999999,,,2,short_favorable_positive,bucket_1,True
POEL,POET,False,,letf_long,1.996929,ok,-0.159818,6000.0,-0.159818,False,7.409999847412109,2.811558,2.652609,1.407941,0.0131,2.4905713055555556,2026-09-15,letf,2.4905713055555556,0.806320910492428,1.3093943726280164,1.6125035802782732,1.9826088025494042,2.518064372600984,2.025754,0.6268549999999999,,,2,short_favorable_positive,bucket_1,True
AMKL,AMKR,False,,letf_long,2.011142,ok,-0.18645,100000.0,-0.18645,False,5.329999923706055,1.730109,1.02453,0.860262,0.0131,0.8354904166666666,2026-09-15,letf,0.8354904166666666,0.1392056416332362,0.34202454656023495,0.5576242038858813,0.8203693854760297,1.3457756655870166,0.805606,0.2189239999999999,,,2,short_favorable_positive,bucket_1,True
AXTU,AXTI,False,,letf_long,2.006197,ok,-0.234461,20000.0,-0.234461,False,27.264999389648438,3.128038,2.724017,1.559188,0.015,2.486299597222222,2026-09-15,letf,2.486299597222222,1.483624253696571,1.7784025836143844,2.022366567552079,2.2398823050099854,2.626262570741861,2.508557,0.21545999999999976,,,2,short_favorable_positive,bucket_1,True
AMPU,AMPX,False,,letf_long,2.009827,ok,-0.329837,,-0.34719684646200943,False,1.899999976158142,1.910941,1.49852,0.950799,0.0131,1.1465009751149071,2026-09-15,letf,1.1465009751149071,-0.0883921502477516,0.2370967630541996,0.5378590158433969,0.9052749558709089,1.3873736069453793,0.970477,0.528043,,,2,short_favorable_positive,bucket_1,True
XNDX,XNDU,False,,letf_long,1.994192,ok,-0.090849,10000.0,-0.090849,False,4.619999885559082,1.845063,1.066824,0.925218,0.0149,0.9747132083333333,2026-09-15,letf,0.9747132083333333,0.3978936041235296,0.6473431683215966,0.8056195426166111,0.9857143670592479,1.2418798776213034,0.902855,0.16396900000000003,,,2,short_favorable_positive,bucket_1,True
ASTY,ASTS,False,,letf_long,2.002971,ok,-0.155463,35000.0,-0.155463,False,5.230000019073486,2.208108,1.501847,1.098136,0.0131,1.3442247916666665,2026-09-15,letf,1.3442247916666665,0.6998707610903677,0.9293246946281731,1.1008845022808187,1.2915811386780378,1.5273090466733759,1.2641,0.23774699999999993,,,2,short_favorable_positive,bucket_1,True
ASUP,ASTS,False,,letf_long,1.99677,ok,-0.084324,3000.0,-0.084324,False,6.716100215911865,2.212591,1.42418,1.098136,0.015,1.3386848333333334,2026-09-15,letf,1.3386848333333334,0.6648523628889652,0.9232042767762987,1.1470421512420355,1.3635154031074932,1.7498971008284194,1.254538,0.16964200000000007,,,2,short_favorable_positive,bucket_1,True
LITU,LITE,False,,letf_long,2.00209,ok,-0.110688,7000.0,-0.110688,False,16.14539909362793,1.935006,1.138952,0.976339,0.015,1.0267266666666666,2026-09-15,letf,1.0267266666666666,0.660792294684052,0.8158345538171465,0.9218888749572622,1.0281661396142103,1.1780260828834828,1.010911,0.12804100000000007,,,2,short_favorable_positive,bucket_1,True
OSSL,OSS,False,,letf_long,2.010067,ok,-0.096355,2000.0,-0.096355,False,3.446500062942505,1.65422,1.106231,0.822968,0.0131,1.0085377361111112,2026-09-15,letf,1.0085377361111112,0.11655540744862129,0.41669512830378397,0.624086942746099,0.8599571832415411,1.1837092854388314,0.740637,0.365594,,,2,short_favorable_positive,bucket_1,True
UMAL,UMAC,False,,letf_long,2.000136,ok,-0.149119,3000.0,-0.149119,False,11.140000343322754,2.410497,1.968805,1.205167,0.0131,1.8176149027777777,2026-09-15,letf,1.8176149027777777,0.7211663537540088,1.1334474064336826,1.3802104288288226,1.6162122809164676,2.052086383859114,1.505429,0.463376,,,2,short_favorable_positive,bucket_1,True
PUR,PURR,False,,letf_long,1.992274,ok,-0.125605,5000.0,-0.125605,False,28.84000015258789,1.686833,1.226638,0.846687,,1.099288486111111,2026-09-15,letf,1.099288486111111,0.10734502203541432,0.3852379928333044,0.636417191535469,0.9061484708887594,1.31747730859207,0.747886,0.47875199999999984,,,2,short_favorable_positive,bucket_1,True
OUSL,OUST,False,,letf_long,1.997727,ok,-0.127519,6000.0,-0.127519,False,10.529999732971191,1.944411,1.356404,0.973312,0.0131,1.2271139027777778,2026-09-15,letf,1.2271139027777778,0.3598910893970306,0.5970846500458848,0.8432570661451722,1.1013858235923526,1.4583031800043835,0.996719,0.3596849999999999,,,2,short_favorable_positive,bucket_1,True
BTCU,IBIT,False,,letf_long,1.999851,ok,-0.006058,3000.0,-0.006058,False,22.850000381469727,0.809625,0.294764,0.43334,,0.28862186111111116,2026-09-15,letf,0.28862186111111116,0.11306481552469799,0.18020471101899488,0.2169894800209634,0.2601445392550518,0.32149375359327076,0.227336,0.06742800000000002,,,2,short_favorable_positive,bucket_1,True
EVMU,ETHA,False,,letf_long,1.992562,ok,-0.339474,1000.0,-0.339474,False,29.363500595092773,1.057024,0.470708,0.639072,,0.1265190833333334,2026-09-15,letf,0.1265190833333334,-0.025128200811364486,0.06738674943899277,0.15696091695665618,0.258319182295155,0.4364051327278854,0.443173,0.02753500000000003,,,2,short_favorable_positive,bucket_1,True
UGLD,GLD,False,,letf_long,1.997304,ok,-0.019451,30000.0,-0.019451,False,21.39889907836914,0.536159,0.183953,0.268441,,0.16423184722222223,2026-09-15,letf,0.16423184722222223,-0.30332539560965105,-0.07947035493835324,0.0756482778993547,0.2059492955134042,0.46861608730415355,0.111263,0.07269,,,2,short_favorable_positive,bucket_1,True
USLV,SLV,False,,letf_long,2.000385,ok,-0.38038,95000.0,-0.38038,False,15.368200302124023,0.83978,0.32706,0.569566,,-0.058603055555555505,2026-09-15,letf,-0.058603055555555505,-0.2177083272596208,-0.08430986467497018,-0.00010943998368320718,0.08582581373691821,0.2117869814511973,0.364208,-0.03714799999999996,,,2,short_favorable_positive,bucket_1,True
MCHU,MCHP,False,,letf_long,1.994742,ok,-0.00275,10000.0,-0.00275,False,12.022299766540527,1.137067,0.47953,0.545694,0.0149,0.47674180555555556,2026-09-15,letf,0.47674180555555556,-0.021541360302112116,0.1717367521360324,0.35018244360959616,0.5044283869001237,0.7504882219277913,0.349729,0.129801,,,2,short_favorable_positive,bucket_1,True
NXPX,NXPI,False,,letf_long,1.999381,ok,-0.010161,700.0,-0.010161,False,10.700499534606934,1.042027,0.375377,0.472718,0.0149,0.365074875,2026-09-15,letf,0.365074875,-0.7761494613436223,-0.1844080111517309,0.29034303270300654,0.6816171203945202,1.1594472537585323,0.27773,0.09764700000000004,,,2,short_favorable_positive,bucket_1,True
ONX,ON,False,,letf_long,2.000504,ok,-0.067074,70000.0,-0.067074,False,6.614999771118164,1.400706,0.673738,0.700177,0.0149,0.6057324166666667,2026-09-15,letf,0.6057324166666667,-0.2645632711234368,0.16212273727133347,0.47480059724555357,0.7488792409056374,1.2796688390134683,0.545138,0.12859999999999994,,,2,short_favorable_positive,bucket_1,True
CBRX,CBRS,False,,letf_long,1.999539,ok,-0.174177,80000.0,-0.174177,False,8.800000190734863,2.382368,1.563172,1.191459,0.0149,1.3865758750000001,2026-09-15,letf,1.3865758750000001,0.7745506569610672,1.1024653147641594,1.3090343644819598,1.5268719638330746,1.881209830570206,1.473075,0.0900970000000001,,,2,short_favorable_positive,bucket_1,True
VELL,VELO,False,,letf_long,1.998078,ok,-0.319019,6000.0,-0.319019,False,2.390000104904175,2.870283,2.745324,1.436522,0.0131,2.4218741805555557,2026-09-15,letf,2.4218741805555557,1.1742145710360075,1.494599593989264,1.8287911774009502,2.1658267709533363,2.557283399002313,2.110274,0.6350500000000001,,,2,short_favorable_positive,bucket_1,True
SPCU,SPCX,False,,letf_long,2.002467,ok,-0.653748,750000.0,-0.653748,False,12.289999961853027,1.602231,1.037554,0.793017,0.0131,0.3747261666666668,2026-09-15,letf,0.3747261666666668,-0.8751955447991828,-0.2815053195457497,0.08857606431099668,0.4446010334434529,1.0338023188453718,0.684003,0.35355100000000006,,,2,short_favorable_positive,bucket_1,True
SPCM,SPCX,False,,letf_long,2.000272,ok,-0.442847,500000.0,-0.442847,False,15.930000305175781,1.589739,0.891491,0.793017,0.0149,0.4424933472222223,2026-09-15,letf,0.4424933472222223,-0.6780685141993109,-0.12313264566329174,0.2367987643629168,0.5929966854209144,1.14001833394025,0.683643,0.20784800000000003,,,2,short_favorable_positive,bucket_1,True
SPCL,SPCX,False,,letf_long,1.882041,ok,-0.343567,10000.0,-0.343567,False,20.059999465942383,1.450731,3.01685,0.793017,,2.6685112361111107,2026-09-15,letf,2.6685112361111107,-2.6668751885529898,-1.0118045329904561,0.2680160678414185,1.4297136670240538,3.108946584604258,0.556908,2.459942,,,2,short_favorable_positive,bucket_1,True
LOFF,SPCX,False,,letf_long,2.00033,ok,-0.446754,150000.0,-0.446754,False,15.470000267028809,1.590745,1.017891,0.793017,,0.5649320833333334,2026-09-15,letf,0.5649320833333334,-0.7542211545027976,-0.20082239434722388,0.18381950782897738,0.5253226085743201,1.087433945498452,0.6688,0.34909100000000015,,,2,short_favorable_positive,bucket_1,True
SPAX,SPCX,False,,letf_long,2.001163,ok,-0.265572,400000.0,-0.265572,False,9.380000114440918,1.601533,0.982366,0.793017,0.015,0.7131055,2026-09-15,letf,0.7131055,-0.5456742840876241,0.018629764373238378,0.41292808704785056,0.7397997742546454,1.318241182102818,0.68462,0.29774599999999996,,,2,short_favorable_positive,bucket_1,True
INFH,INFQ,False,,letf_long,1.994771,ok,-0.122147,30000.0,-0.122147,False,7.590000152587891,1.798978,1.364595,0.901847,,1.240751513888889,2026-09-15,letf,1.240751513888889,-0.07091896808231757,0.35409220814956877,0.6943823897202013,1.0328839040527171,1.5777526054789925,0.846353,0.518242,,,2,short_favorable_positive,bucket_1,True
ACLZ,ACLS,False,,letf_long,2.002016,ok,,,,False,7.820000171661377,1.386522,0.67636,0.692563,0.0045,,2026-09-15,letf,,0.05902459684499086,0.25678291592193964,0.43032001782439244,0.6290518020341945,0.9480164832231719,0.525275,0.1510849999999999,,,2,short_favorable_positive,bucket_1,True
ACMM,ACMR,False,,letf_long,1.995522,ok,-0.061105,6000.0,-0.061105,False,7.953800201416016,1.830572,1.047697,0.91734,0.0045,0.9857433194444446,2026-09-15,letf,0.9857433194444446,0.12537627804685342,0.5023495543647134,0.765487734619666,1.0224274173252232,1.493149253545685,0.879791,0.1679060000000001,,,2,short_favorable_positive,bucket_1,True
CAMC,CAMT,False,,letf_long,2.003866,ok,,300.0,,False,13.491900444030762,1.519113,0.666677,0.758091,0.0045,,2026-09-15,letf,,,,,,,0.622292,0.04438500000000001,,,2,short_favorable_positive,bucket_1,True
CRUC,CRUS,False,,letf_long,2.001017,ok,-0.05588,800.0,-0.05588,False,14.170000076293945,0.706274,0.236203,0.352958,0.0045,0.1795468888888889,2026-09-15,letf,0.1795468888888889,-0.11599396807611097,0.01959009031868647,0.11422131814769823,0.19451296854901862,0.30767446826355827,0.16891,0.06729299999999999,,,2,short_favorable_positive,bucket_1,True
LASC,LASR,False,,letf_long,2.004922,ok,-0.024747,15000.0,-0.024747,False,5.981400012969971,1.696066,1.030441,0.845951,0.0045,1.0053502916666666,2026-09-15,letf,1.0053502916666666,0.09359590716132633,0.4244042968318904,0.6990111623377362,1.0449071511281256,1.5039048247837057,0.76522,0.26522099999999993,,,2,short_favorable_positive,bucket_1,True
LRNX,LRN,False,,letf_long,1.98542,ok,-0.13288,300.0,-0.13288,False,22.780000686645508,0.677893,0.323305,0.341436,0.0045,0.18857944444444447,2026-09-15,letf,0.18857944444444447,-0.4927043472762975,-0.19447127577092435,0.024341848077764627,0.2419466257451131,0.5068812632179933,0.157564,0.165741,,,2,short_favorable_positive,bucket_1,True
MNSX,MNST,False,,letf_long,2.00284,ok,-0.28963,,-0.28963,False,21.79520034790039,0.467862,0.177577,0.233599,0.0045,-0.11607563888888886,2026-09-15,letf,-0.11607563888888886,-0.3341493590875928,-0.25604207373243204,-0.19808037409181645,-0.13981894799366992,-0.04011858286969276,0.099014,0.07856300000000001,,,2,short_favorable_positive,bucket_1,True
SIMX,SIMO,False,,letf_long,1.999552,ok,-0.176739,4000.0,-0.176739,False,10.433699607849121,1.88366,1.200121,0.942041,0.0045,1.0209272916666667,2026-09-15,letf,1.0209272916666667,0.06806726862338434,0.43972029972736,0.7747810761047851,1.109757034810968,1.6122282469917044,0.930927,0.26919400000000004,,,2,short_favorable_positive,bucket_1,True
UMCX,UMC,False,,letf_long,2.002355,ok,,10000.0,,False,15.014800071716309,1.373206,0.64657,0.685795,0.0045,,2026-09-15,letf,,-0.2301316353338708,0.06407624788691023,0.29630792983565,0.4914481969266682,0.8819502559565692,0.516171,0.13039899999999993,,,2,short_favorable_positive,bucket_1,True
CARX,CART,False,,letf_long,1.99317,ok,-0.16863,,-0.16863,False,26.899999618530273,0.707255,0.330552,0.354839,0.0045,0.15957991666666668,2026-09-15,letf,0.15957991666666668,-0.2342694922620022,-0.08475827688676571,0.015987076391447724,0.12080273921516838,0.2861820352213548,0.168453,0.16209900000000002,,,2,short_favorable_positive,bucket_1,True
MSIX,MSI,False,,letf_long,1.990168,ok,,100.0,,False,35.65999984741211,0.410623,0.201583,0.206326,0.0045,,2026-09-15,letf,,,,,,,0.085655,0.11592800000000002,,,2,short_favorable_positive,bucket_1,True
ONTX,ONTO,False,,letf_long,1.999209,ok,-0.103037,10000.0,-0.103037,False,11.647899627685547,1.911725,0.944051,0.956241,0.0045,0.8395829305555556,2026-09-15,letf,0.8395829305555556,0.2075256574670138,0.5315123272326642,0.7794120631520797,1.0350501735995739,1.399340146568347,0.957381,-0.013330000000000064,,,2,short_favorable_positive,bucket_1,True
RMBC,RMBS,False,,letf_long,2.000446,ok,-0.004,900.0,-0.004,False,8.5600004196167,1.401236,0.573078,0.700462,0.0045,0.5690224444444444,2026-09-15,letf,0.5690224444444444,-0.0452098080599192,0.26590822263383307,0.4922823306104183,0.7245869399421134,1.1097802544942852,0.535093,0.037984999999999935,,,2,short_favorable_positive,bucket_1,True
TPLX,TPL,False,,letf_long,1.991865,ok,-0.06138,200.0,-0.06138,False,23.553600311279297,0.828671,0.354369,0.416028,0.0045,0.2921365,2026-09-15,letf,0.2921365,-0.20860820204485525,0.00175435775177437,0.1524352693948614,0.301281950583288,0.48559042268572933,0.214751,0.139618,,,2,short_favorable_positive,bucket_1,True
KEYX,KEYS,False,,letf_long,1.991399,ok,,,,False,18.479999542236328,0.877936,0.342643,0.454883,0.0045,,2026-09-15,letf,,,,,,,0.248016,0.09462699999999999,,,2,short_favorable_positive,bucket_1,True
NVC,NVDA,False,,letf_long,1.992244,ok,0.028875,1000.0,0.028875,False,27.770200729370117,0.709544,0.285545,0.372587,0.002,0.31482104166666663,2026-09-15,letf,0.31482104166666663,-0.023911297409552053,0.11358975360710259,0.21000773321293797,0.30671534494651925,0.4331500802092469,0.178503,0.107042,,,2,short_favorable_positive,bucket_1,True
TESC,TSLA,False,,letf_long,1.997797,ok,0.0323,400.0,0.0323,False,20.300500869750977,0.974667,0.439142,0.445333,0.002,0.4718906111111111,2026-09-15,letf,0.4718906111111111,0.028119428985115037,0.1530906491783225,0.2567768336289148,0.3751383509861108,0.5849357165770749,0.239179,0.19996299999999997,,,2,short_favorable_positive,bucket_1,True
AMDC,AMD,False,,letf_long,2.000356,ok,-0.02013,9000.0,-0.02013,False,19.71980094909668,1.348077,0.560037,0.671873,0.002,0.5396274166666667,2026-09-15,letf,0.5396274166666667,0.08710003736998302,0.32741340525986734,0.46736777644409944,0.6372186894281926,0.9668090349454004,0.493269,0.066768,,,2,short_favorable_positive,bucket_1,True
